id,customerid,neighborhood,city,state,zipcode,status
18D24F02-E05C-4Bd2-9484-00Cb78146E4F,00006D85-9236-472D-A014-44Cf35B8E3B5,Pintolândia,Boa Vista,Rr,69316718,1
850A99F6-8C98-4290-B98D-E92035D61140,000361E2-E911-4D8C-9442-Cfd38004381C,Parque Pauliceia,Duque De Caxias,Rj,25071100,1
96A55B58-5Fd0-4B12-893D-1386A72950A1,0003774F-8824-46Cf-91B8-3F74E6182Ca8,Jardim Sumare,Araçatuba,Sp,16015280,1
948F8Cf2-A23D-4677-A2D8-Bc87024Bc3Cd,00040A0A-814B-44C6-9F61-B0560Ee9Be7D,Maria Regina,Alvorada,Rs,94834830,1
999C8Ff2-462B-44F6-B09B-49A71471Ed27,00040A0A-814B-44C6-9F61-B0560Ee9Be7D,Maria Regina,Alvorada,Rs,94828190,1
0531A70C-4F07-42Cc-Bf01-D90Ea327F6E4,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
07273E78-Dd97-4706-8F46-6Aaa23Af69Af,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
106Fc482-B6F6-43B7-A469-C6Bb56393Ff3,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
14B8079C-A802-4461-B087-F909626Ec257,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
186Cf8D9-691A-42E1-Ae02-8990D7008056,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
1E9327A9-473D-4186-8001-5B9F89159D42,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
2F0E12B9-98Cd-41E5-84Ff-C4617F1755D5,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
3D08D94D-E998-4D64-Acd0-C091Ffe96Af2,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
3Fdf6588-Ea63-4C8D-A8C3-B286A436C3Fc,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
521Aa3B4-764D-4381-A97C-08C68607552A,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
542E31B8-1Fe8-4154-Aa50-7Ad97781Ac70,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
6C06A1A9-Cad7-4788-A6Fd-5Fb85C5365Ca,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
6E1D003D-60Bd-4A2D-A8B9-F242Ae91E63E,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
761Fd494-B31F-422B-8825-B30404638301,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
773807Df-4Af0-4253-9Fb8-92C102731935,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
89A2260D-04E0-4668-9F94-Dbe18C4A64Ed,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
8Bb9Ff63-D72E-4C8C-Bd13-Cb24A19C09E3,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
951Fdebc-E39A-4B7A-8Ab0-B81Dacdecadd,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
9A3177B4-943F-4B45-A0A4-B28Be179970F,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
A1D84697-912A-45D8-Aabe-8E5C9644E3E7,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
Ac1599C3-38C7-4224-A359-50B391A19662,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
B7533359-7F24-4Dac-A634-D25Be9Bd6148,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
B7F8Da39-F342-413B-875A-752B8A3243C0,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
B9D15612-0464-4Ed4-9Fb1-364D6B48D354,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
Cd54A148-Cdbc-44Ae-A013-48Ff5932Af05,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
D125C3F6-2193-41Ce-A47F-7Deccbb93096,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
Da368Bf7-E2A6-42C4-B75F-B0Fba434A9Fb,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
E346Bada-286F-47D7-B4F2-508D82884026,000413D3-6B9C-4D24-850B-E1Ac41574Fd6,Santana,São Paulo,Sp,02402000,1
Ad3411F8-3A40-49B6-Acfa-231E11E8E1D6,0004D9D4-8E6C-47Cd-9422-B268667A6594,Tucuruvi,São Paulo,Sp,02253000,1
8F5F3725-68Ef-488B-Bad8-Ab12002A606C,0004E9D2-886F-42A2-93Dd-6F0B5Fcbe0Dc,Santana,São Paulo,Sp,02402600,1
2Ef1C81F-021C-4E4F-9F14-38Bea02C1754,00065E3E-6106-4A7F-Bf18-31387484B1B2,Vila Eldízia,Santo André,Sp,09181570,1
8D1Bf79E-Eaf7-4146-B883-Aaa3F54F0F25,00074C1B-D038-4Dec-A2F7-63984594F108,Jardim Primavera,Boa Vista,Rr,69314214,1
37499F98-297D-45Ea-84Bd-6034770Aea62,000887C4-D2Ab-46F5-8Db6-2472817D5E58,Centro,São Caetano Do Sul,Sp,09521-340,1
71D5456E-F482-4578-939E-4694245Be102,000887C4-D2Ab-46F5-8Db6-2472817D5E58,Centro,São Caetano Do Sul,Sp,09521-350,1
642770D1-B350-4007-8D3F-C6C85D5A64F4,0008C5Cd-C412-4870-870C-F0C7C55Bddb2,Sítio Da Figueira,São Paulo,Sp,03211025,1
18626Ff6-Db6D-4392-B1B1-D276277E16Fd,00099191-Df82-485B-A83A-8F867189Ca7A,Boa Vista,São Caetano Do Sul,Sp,09561090,1
3E8Df952-Ae81-44C6-Aa19-129C23Ec5163,000B66Ef-9158-439D-87C1-78958A5E995C,Vila Isolina Mazzei,São Paulo,Sp,02082000,1
8690B8Df-Bfc6-43D2-B88C-67B3Be483B7D,000Ca60E-0C99-4949-B5B4-279C6177E1Ef,Lauzane Paulista,São Paulo,Sp,02435030,1
9C845B77-4Bbd-4Ed3-A1Ca-80Cd22Ac65C2,000E2Ea8-F405-47E4-B06B-3A57Abbdf8Fd,Jardim Keralux,São Paulo,Sp,03828100,1
Cc46B200-D5Ef-437B-8A47-Ade058001Fa3,000E2Ea8-F405-47E4-B06B-3A57Abbdf8Fd,Cidade Brasil,São Paulo,Sp,02223000,1
2C43F1A8-5C7D-4940-9C9F-Eeecedcd9Ea9,000E639D-03Ce-4E51-A442-F554E0F813Ac,Alphaville Empresarial,Barueri,Sp,00006473,1
22C1Ce52-D516-4C37-91A4-6990521B10De,000Fb6F7-38D7-4E8A-Bad8-65A66D85405D,Mandaqui,São Paulo,Sp,02415030,1
99Bd7B67-B158-4B12-B29C-8297A7280A75,000Fda7E-5080-4Ba3-Bf64-6444C7B8E323,Cauamé,Boa Vista,Rr,69311057,1
Bbe742F3-F4De-4A8F-Bb87-4Bbb9Afc7C40,0010A20D-Fe16-4A4A-Be5A-Ac93Dc655Bc7,Jardim Brasil (Zona Norte),São Paulo,Sp,02235050,1
1F5E9F7E-9447-4A83-A600-E1F409Abb687,0011427E-B5Bf-4D26-856E-B534F64Cc07C,Vila Isolina Mazzei,São Paulo,Sp,02082050,1
2B493F13-6415-48F1-B8Fd-89Bc9Ef3A762,00115546-9Db0-4270-91B3-Ce609F0713Ca,Cidade Satélite,Boa Vista,Rr,69317-574,1
53B157Cc-6Fa7-475E-8Eed-058A186E85Bc,0011E9F1-14Bc-4903-A8A7-C38Ad73Baefd,Centro,Guarulhos,Sp,07110150,1
Ef71F4Eb-60D1-4935-86Ce-979B4C9Dabbd,00130339-Ce05-4E33-8Fea-762Dc42062E6,Parada Inglesa,São Paulo,Sp,02247000,1
3Ae7B3D3-37Ea-48Ed-B34C-D3E78664Ce5E,0014A509-9B49-424F-8Cae-Ce4905Ea9122,Vila Ema,São Paulo,Sp,03281000,1
E6577001-0466-4B5B-Bd2E-C08436C6E195,0015157B-Bcf0-436B-Bcc5-3228D62Eff3F,Chora Menino,São Paulo,Sp,02461011,1
370Aad16-00B9-45B7-9A43-7Bf352D1B627,0017Dc10-88De-418E-8686-7837117C839A,Santa Cruz,Rio De Janeiro,Rj,23595180,1
314A5E90-3232-487F-91E3-14F453D04Ae1,0017Eaa2-03Da-4D75-93D9-853711D06822,Joquei Clube,Boa Vista,Rr,69313152,1
D3B67D4F-44Bf-4226-85Fa-1C748Cb1660A,00193792-09C2-4D50-9Ecb-6A1F18C6A4Fb,Parque Renato Maia,Guarulhos,Sp,07114000,1
1E139F7C-7E62-4Fb2-95B7-0D592F07Ab5D,001A75B1-2B3D-4Aa2-985B-42A193F4012B,Flamengo,Rio De Janeiro,Rj,22210065,1
Fd1669D3-06Fa-4934-91A9-490832F6D0A5,001B282B-Efd6-4557-95B1-4Dbe42B75A2A,Parque Edu Chaves,São Paulo,Sp,02236000,1
6C2233Df-5991-4155-90Df-25081A102D51,001B92D9-E2A1-4Bd1-885D-Fceec9D99128,Cidade Nova,Parauapebas,Pa,68515000,1
0Decad19-33C5-45Dd-8943-Fd2A8E6Aad60,001C979C-F314-4Dbe-Ae22-96E148Bf06Fc,Cidade Continental-Setor Oceania,Serra,Es,29163501,1
5Fb5Def1-9A03-4Eca-845E-903822075578,001D324E-113E-4Cc5-8F37-6Bc958A814Ee,Vila São Luis,Duque De Caxias,Rj,25265008,1
9Eab976C-4741-4Af5-B839-F75C06173Bc3,001D962C-553A-424C-9Cc6-255818E1E946,Jardim Santa Cecilia,Guarulhos,Sp,07123250,1
8A753409-Fd04-485F-8D71-0366B7D052Ba,001E2832-Faf1-4C02-A747-40E89424C54D,Paraíso,Parauapebas,Pa,68515000,1
1A8Ee5Dc-83De-4F77-892A-3C44621E0271,001E2F59-A60C-43Df-Bff1-5Db02E72Cd92,Chácara Cachoeira,Campo Grande,Ms,79040860,1
4Bd66187-6074-4Aac-8Bf4-Aecd0E20Cd2F,001Ec544-1513-4Cae-A40D-A425Fe829Dec,Tucuruvi,São Paulo,Sp,02242-001,1
B53C95Ce-682A-49Ff-87A6-7476B6791775,001F40E8-93Cb-4Ff1-8A57-199896Cf94Ac,Vila Formosa,São Paulo,Sp,03360060,1
164E8C2D-D45B-4F52-Bf4A-6829F71977F5,00204B46-F357-49F8-A8D6-8C7A8Ea5D4Bd,Vila Nova Cachoeirinha,São Paulo,Sp,02611001,1
8423E1Eb-1C82-4D42-84C5-8E2Edf0A955D,002086Ff-E05F-43Bc-87Ff-E2Ea1Aa93E61,Alto Do Ipiranga,Ribeirão Preto,Sp,14055472,1
F55D96D2-66Ba-4E69-B467-B51C47D75Cbf,0020Fd2D-4384-4D63-A081-81015D1A51B0,Equatorial,Boa Vista,Rr,69317310,1
2453907D-1705-431F-A499-49Ad7Ebc29E0,00226Ebb-946F-4785-9282-5594Ace7Addd,Centenario,Boa Vista,Rr,69312521,1
79Ed242C-24Ab-4Ebd-A684-46F5Eb128457,00226Ebb-946F-4785-9282-5594Ace7Addd,Centenario,Boa Vista,Rr,69312521,1
4374C1D9-7576-401C-9345-5B87De30Ea31,0024B456-49B9-4503-83B5-37C3842C06D5,Picanço,Guarulhos,Sp,07080120,1
1Edef610-99B3-4Cf7-921B-0E9D7492Eb05,0026Fc66-0E5E-4756-899E-60817Ccb256F,Jardim São Paulo,São Paulo,Sp,02039000,1
032049A3-Bd95-435D-Ab20-7Bbfe16F95A8,00273385-E122-436E-Af8B-Bb78Df5A27Fc,Parque Da Mooca,São Paulo,Sp,03124050,1
A5Ad9Ca5-Db5F-469B-95E0-8C22Fc52B671,00274Eb1-Dbc9-451D-962C-7B8E3Df1Adac,Veridiana,Rio De Janeiro,Rj,23026,1
672B4E08-B95B-4210-Acc5-5795C2A1C34D,00275A50-0Ded-4017-83A4-82B74Bdf18Fa,Santana,São Paulo,Sp,02013002,1
Eae7F16D-059C-4496-Beb6-671D0278658B,0027Eed9-8A15-4D7D-A770-F8D07F4Aaa7E,Morros,Guarulhos,Sp,00007132,1
57600C27-5862-49A6-97B3-B000D5B42C50,00298Cc0-93A2-40Ce-8085-E9B8Ea578799,Santa Cruz Do Jose Jacques,Ribeirão Preto,Sp,14020680,1
06808788-804D-4B3E-Bf16-E85Cf21F60Ad,002A1179-Ad26-49B5-Bca4-3098Ff62658C,Parque Residencial Aquarius,Sao Jose Dos Campos,Sp,12246000,1
07493F84-A3C0-41E4-9394-61A452Bcb49E,002A1179-Ad26-49B5-Bca4-3098Ff62658C,Vila Andrade,Sao Paulo,Sp,05734150,1
115B6082-3E3A-4D80-82A9-C31065Bb1474,002A1179-Ad26-49B5-Bca4-3098Ff62658C,Vila Andrade,Sao Paulo,Sp,05734150,1
2A3D16Ea-569B-4F21-98F3-154933B4B35B,002A1179-Ad26-49B5-Bca4-3098Ff62658C,Jardim Paulista,Sao Paulo,Sp,01402001,1
46B3Dbc2-024C-4Ec5-Aeb9-0E2426755Fe5,002A1179-Ad26-49B5-Bca4-3098Ff62658C,Vila Paiva,Sao Paulo,Sp,02075030,1
533Eef03-81Ea-41A1-A61C-59Bfc2Fcc6Db,002A1179-Ad26-49B5-Bca4-3098Ff62658C,Centro,Mairipora,Sp,07600000,1
64Cbca98-Ef3D-420A-Bcb8-863A9898E266,002A1179-Ad26-49B5-Bca4-3098Ff62658C,Mairipora,Mairipora,Sp,07600000,1
710Ac126-A30C-4E8E-A269-04B8B3E8Ae92,002A1179-Ad26-49B5-Bca4-3098Ff62658C,Agua Branca,Sao Paulo,Sp,05038000,1
7C5F5458-5550-42E5-B054-07Db14D4A010,002A1179-Ad26-49B5-Bca4-3098Ff62658C,Jardim Julieta,São Paulo,Sp,02161160,1
B88Cda7D-B71F-4C59-Ba29-8Fb49A70C0E0,002A1179-Ad26-49B5-Bca4-3098Ff62658C,Chacara Santo Antonio,Sao Paulo,Sp,04719002,1
C76E7F36-74De-49Fc-A3Fe-2761329Ad116,002A1179-Ad26-49B5-Bca4-3098Ff62658C,Vila Ipanema,Mairipora,Sp,07600000,1
D2843249-5Fc4-4C38-9264-9019B70773F3,002A1179-Ad26-49B5-Bca4-3098Ff62658C,Centro,Mairipora,Sp,07600000,1
E4F64814-7368-44Ba-9827-Edd1374692Cf,002A1179-Ad26-49B5-Bca4-3098Ff62658C,Chacara Arantes,Mairipora,Sp,07600000,1
E97268E5-1Cfb-4B16-Abc5-2B50A52B153C,002A1179-Ad26-49B5-Bca4-3098Ff62658C,Cidade Moncoes,Sao Paulo,Sp,04565001,1
Ea86C182-1702-46D4-B070-2591Ee97F03C,002A1179-Ad26-49B5-Bca4-3098Ff62658C,Vila Gustavo,São Paulo,Sp,02266040,1
3A61C8Bb-17C8-4E56-8C5C-70Cf3653893A,002Aafcb-5667-4630-B12D-8Be4566807A0,Liberdade,São Paulo,Sp,01525000,1
A3E93193-02Be-495B-Aa9F-605F4Fbab8B3,002B077F-7751-4B9E-Bfc7-Baabffc959Eb,Santa Cruz,Rio De Janeiro,Rj,23520311,1
4E7A5058-703A-40Ff-8768-4E62045Cafc0,002B5Ec8-E941-4C82-9899-1438C6B18794,Jardim Brasil,Sao Paulo,Sp,02223000,1
8D81Bf27-E213-44A6-B8A2-D25Cd22F36F1,002C3703-A687-4255-B6F3-3Cfbc984F9Ee,Vila Esperança,São Paulo,Sp,03648020,1
E70B4905-F63B-4F52-939A-5B0851Fe31F2,002Df29A-8E08-4899-Ac78-21E9Dc3B940C,Água Fria,São Paulo,Sp,02040090,1
F1F02085-2Cfc-495E-A393-5417D082C41D,003079A2-6D1D-4Ffa-83Fd-90Ecd2A0Cce4,Vila Nivi,São Paulo,Sp,02251002,1
4Adcc75E-49Aa-4730-B337-375Df28Acbf1,0031Ae22-E763-4B09-B1Fd-1F02Af5A5948,Jardim Nova Alianca Sul,Ribeirão Preto,Sp,14027185,1
0B6D9E59-902F-4082-Acb1-7E907551E093,0031B9Be-Adba-4E16-8Bc2-382322A2Dad0,Cinturão Verde,Boa Vista,Rr,69312-357,1
1F678C46-99E8-42B4-A25E-2A5Af9D9D548,0032Aaac-43D8-4E5B-83B0-E7Edfbb46C32,Paraviana,Boa Vista,Rr,69307-230,1
75Ae0132-5255-4E05-B779-F08049F84C18,0034694F-124D-4045-877E-Af476B914Cbe,Vila Galvão,Guarulhos,Sp,07074010,1
8Ea47D3F-6F66-4A67-89Ef-B93B2A5C15A1,003602F4-6C08-480F-9198-Baeb9D5895F5,Pompeia,São Paulo,Sp,00005008,1
Ad502C8F-Ef93-4362-9Bb7-3C20D906Ebbd,00367B05-888D-4Dde-8851-7Fd55063A2D8,Jardim,Santo André,Sp,09080160,1
001F0Dea-46Ef-4Cf2-Bec7-92019F953B60,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
016Ce29D-6A04-41Cf-A290-D4Cf6019C6Bb,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
04418D8A-22B3-4F38-9B09-Df095Dc6321F,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
050Cf18C-8F97-46Fe-862A-4E9796A717D4,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
07405Aad-A308-4Cb5-Aae5-6E28F081D32B,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
07D955B4-F990-45Cb-Bfb4-Dcc809C69B63,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
08Ed5Ecc-21E7-42F2-8D7C-F1Abd35785Bf,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
09017624-1A1D-4894-A0C9-6Fd63D43Bded,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
09Eb79A6-9E7B-4B63-9166-4B8C7Cd0C53B,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
0Ae7A852-53E6-49Cb-B706-2853Cec56F21,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
0B5C0239-Eb95-47Da-B6Cc-738F2120042C,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
0E44Bf8B-5Ce3-4C64-A400-7D0F573394Fd,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
10A5B3Fa-B8F6-48Ce-8E97-522860897713,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
11194Af1-8376-44Ac-9Eca-Dff8Df1Ca76B,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
112C3C48-9670-48A6-B072-8D4Dbd1D0C20,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
12F3Bfe3-4A75-4E8C-8E15-1A7F6D85Ec28,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
13Ad8324-A9C8-44Ac-9A17-09331244Ab2A,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
1592A6Bd-Ea33-4619-8393-3A3Df912Fe30,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
1608E441-45F1-45De-B495-C74D24Afa46A,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
1962A491-Cae3-44F2-909A-4A159Eade393,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
1C932Dfb-4B71-4B04-Bdfb-Dbc060546Db8,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
1D8286A3-68F5-467C-8B68-C5131444012E,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
1F8815Fe-F133-4034-B63E-Cb96580C5892,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
204D01E8-C585-447F-Bfa4-B4271428F464,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
21B7870D-Ffc7-4768-A662-1F2Cd16912Af,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
22Da4Caf-0Cf3-4A59-866D-F347A4Db4Caa,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
25846414-4C79-4D9D-991A-C247A5Bf9214,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
25971199-3384-46A2-A1De-9163F86Bf203,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
2631C4B2-0E78-47B2-B254-733Bdf85A86F,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
27870B82-D19D-4D7F-8D5C-3Be9235D0C72,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
27Cb1De8-1D0D-4Bbf-A855-7Ea73F677F3D,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
27Fe422D-12D1-4969-A034-B4D81Df17103,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
2A765C8F-E399-4B2C-Bd52-75Eff6803F61,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
2A838F66-238E-4583-Bd91-76C8Ed401F9A,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
2B05B380-9408-4911-B9Bb-18E383621A6E,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
2B0F5F05-7Ba6-4Bb2-Ad98-E1D3C863F981,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
2Bd62Cce-4651-42F6-A68B-De0692E62E7A,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
2C962Bb7-C7Dd-4B54-B824-E6027D4F79D7,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
2D63Aa84-872E-4938-9Fea-C364593982D1,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
2E2E7833-0Dfc-4036-8A85-4Bb3B08D6B81,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
2E2F0Fbb-A4C3-4E6C-B220-F9Dfcb997766,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
31E55D6F-7C78-4Cc1-Ab0C-1Fa85Ece8Ab2,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
3294412C-7Fa6-4D5D-B97A-0Bacb9E13C28,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
36Ee25A8-5F73-4709-Bc42-C8082B5B0F28,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
3703D98D-F139-4A18-90F0-F2F32048C6C6,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
372D4745-179D-4Fd3-A014-D87B7Cf8Feba,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
37836C0E-7B99-44E7-B1Fd-169Bd67Fb3F3,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
3995Bf5F-145A-428B-A2E7-68D791E12464,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
3Aeaa6A4-82A2-4131-Ad37-Be4922660277,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
3Ea31F92-27Bb-4Fce-8A62-Ddc236Dcbfc5,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
411735F6-D445-4D6F-8940-Db2050698Ad3,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
41Ba7A75-2935-4785-Bf60-6B60E6D05F17,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
41F4C112-Bde4-40Cd-8A51-263Da43A556D,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
4245E071-B83C-4285-A71B-3A9Be9948E4C,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
4366D512-5D35-45C1-8405-081Eadfd9F54,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
4713Acf7-30C0-41Bb-8133-C90D3Bb155Ae,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
4B8F8Be5-5145-4E00-9329-34C9219340Fa,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
4D84Da8A-F3D1-43Ec-8Edd-3Ec392Ee251C,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
4Ebffba0-5Edd-4Cb5-A5B9-Aa4E75Cb27E1,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
50C21A2E-9029-46D9-Af2A-529F550Ed89E,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
510E6649-B9Df-4A32-Bace-3Ab211750Ae8,0036C659-710D-4F6C-8Cc3-Ef9Baf37Bc71,Cidade Líder,São Paulo,Sp,00000000,1
